"Index"	"Country"	"CountryCode"	"Indicator"	"IndicatorCode"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"
974	"Bulgaria"	"918"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	374800000	1672520000	-1156080000	-777590000	-95450000	1895150000
975	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	50200000	397960000	-152590000	-43600000	-34830000	245550000
976	"Bulgaria"	"918"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	1713260000	1886070000	2055980000	2317500000	2323340000	1702160000
977	"Bulgaria"	"918"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	1556720000	1187740000	604700000	701760000	998610000	1010110000
978	"Bulgaria"	"918"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	32475140000	34499550000	39873370000	43521580000	44041210000	39541290000
979	"Bulgaria"	"918"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	32092640000	31934560000	37264480000	41909290000	41842610000	38197380000
980	"Bulgaria"	"918"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	4044961360.04846	3852718059.15087	-88377455.3817779	1516878422.41728	-631194027.851965	6698971240.91336
981	"Bulgaria"	"918"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	0	89188080.8278523	0	0	0	0
982	"Bulgaria"	"918"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	1658480000	1290460000	701140000	1065830000	1316040000	1449910000
983	"Bulgaria"	"918"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	101760000	102720000	96410000	364080000	317430000	439780000
984	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	314370000	-21690000	-140400000	101130000	-18530000	379530000
985	"Bulgaria"	"918"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	154740000	233270000	140030000	90960000	222600000	121700000
986	"Bulgaria"	"918"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	1420390000	1098920000	492110000	591050000	731050000	829600000
987	"Bulgaria"	"918"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	1236250000	1658430000	2198690000	1548140000	1564030000	1216510000
988	"Bulgaria"	"918"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	403380000	1707060000	-1045670000	-826410000	-4520000	2060540000
989	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	-539330000	-713800000	-330980000	-3700000	-595840000	-546860000
990	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	-614100000	-722950000	-229550000	-110440000	-517590000	-606780000
991	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	-1630290000	-324980000	-382140000	-154040000	-552430000	-361230000
992	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	1944660000	303300000	241730000	255170000	533910000	740760000
993	"Bulgaria"	"918"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	-597630000	792250000	1739900000	518440000	2244940000	1630230000
994	"Bulgaria"	"918"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	-1016200000	397960000	-152590000	-43600000	-34830000	245550000
995	"Burkina Faso"	"748"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	260515819.503508	253745486.336657	298086244.795835	317063809.368529	215413257.577983	368161351.278324
996	"Burkina Faso"	"748"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	348436.94856332	384741.545143397	422452.679959564	495097.224659662	481301.756847482	503834.349214941
997	"Burkina Faso"	"748"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	260167382.554945	253360744.791513	297663792.115875	316568712.14387	214931955.821136	367657516.929109
998	"Burkina Faso"	"748"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	2754925191.02338	3272397275.19923	3731165463.13768	4511341340.12871	4467669903.98621	5355646932.99288
999	"Burkina Faso"	"748"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	3772269742.98739	4068434281.95259	4629393892.1884	5166928038.8901	5023151867.42185	4778831228.26876
1000	"Burkina Faso"	"748"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	57138585.2398909	65179942.6434598	75771098.9000446	79870884.6356409	77989658.7912968	78594598.6272496
1001	"Burkina Faso"	"748"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	537370963.876538	581249976.788304	639215853.881743	704316310.033114	687729008.220494	518777465.316289
1002	"Burkina Faso"	"748"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	3306768.12835578	26363233.1569091	1853590.78451072	31018291.2133139	5007586.36379615	-8827238.60583963
1003	"Burkina Faso"	"748"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFDAE_BP6_USD"	9094880.93410181	33806632.0851	8221690.35904345	63946757.5370419	12184444.1210432	-1303367.3406243
1004	"Burkina Faso"	"748"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	14104930.650823	50509140.0404919	10268820.6142996	67713349.20104	16434236.2293773	-7138882.75218105
1005	"Burkina Faso"	"748"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	124209314.955334	225104178.241398	-89983040.8190136	26057759.0893975	-71442589.5031162	-442013419.377993
1006	"Burkina Faso"	"748"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	260267177.603319	253455242.714882	297748695.976951	316683754.735345	215196501.11302	367765233.238252
1007	"Burkina Faso"	"748"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	259918740.654756	253070501.169738	297326759.953347	316188657.510686	214715199.356173	367261398.889037
1008	"Burkina Faso"	"748"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	243902481.111329	16685633.3262189	195943214.439092	273009212.152147	260450813.463414	240432276.918888
1009	"Burkina Faso"	"748"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	-635232694.619393	-526861359.500949	-598620924.06007	-348227947.22246	-308905270.473697	1110889386.79951
1010	"Burkina Faso"	"748"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	247405456.453438	51783174.5430501	224260770.399082	303743155.526687	289770965.523282	271770431.628616
1011	"Burkina Faso"	"748"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	26243452.4347017	-14848513.9511238	489606674.543676	46818131.9003837	204963452.482786	-120745201.001719
1012	"Burkina Faso"	"748"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	71968.546702886	21066411.3464639	67902.1223371875	160408.43891413	68205.0035145522	155252.425684866
1013	"Burkina Faso"	"748"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	-635232694.619393	-526861359.500949	-598620924.06007	-348227947.22246	-308905270.473697	1110889386.79951
1014	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	-85918462.3263225	114987098.110357	413958849.476235	-258109486.220208	407589198.065617	-165709218.123963
1015	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	150878273.052411	242694291.691288	132863348.363312	286101383.125693	399376346.810475	473822646.486772
1016	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	150878273.052411	242694291.691288	132863348.363312	286101383.125693	399378053.554294	473822646.486772
1017	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	437616510.097556	52810839.4596831	157283283.221668	368624296.553178	-186338876.627994	-114132205.239801
1018	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	138958684.81685	226211153.915144	336452818.534644	175444560.905155	124740785.47061	-52546447.9034686
1019	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	241813550.861446	556854325.392961	595717866.442645	281033855.990644	526431476.899118	537313245.135101
1020	"Burkina Faso"	"748"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	-327732013.187769	-441867227.282605	-181759016.96641	-539143342.210851	-118842278.8335	-703022463.259065
1021	"Burkina Faso"	"748"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	10275507.0996222	15644468.7062475	18983625.0208474	46606652.3759163	20791553.1982838	21711980.1882614
1022	"Burkina Faso"	"748"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	378126821.175611	416060856.888403	436586882.318919	490991176.334902	492091791.268723	529803082.911003
1023	"Burkina Faso"	"748"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	630325822.834042	443352194.649825	94927132.1467002	-285965996.539168	114566885.567887	779365840.177356
1024	"Burkina Faso"	"748"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	17234097.4219013	7353963.39357422	9214187.21783145	807998.670644568	75296417.0455333	10539641.2568344
1025	"Burkina Faso"	"748"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	647559920.255944	450706158.043399	104141319.364532	-285157997.868523	189863302.61342	789905481.43419
1051	"Cabo Verde"	"624"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	40911.4112019199	-1941221.44221687	-91534.4927783727	3209.54881663219	-624319.599021857	3165.11125762649
1052	"Cabo Verde"	"624"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	35704161.5079654	40369599.2606547	54930650.4487786	49261073.6705922	-525128.123553552	-231769.309935788
1053	"Cabo Verde"	"624"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	40911.4112019199	-1941221.44221687	-91534.4927783727	3209.54881663219	-624319.599021857	3165.11125762649
1054	"Cabo Verde"	"624"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	19012383.8176565	12666421.5715761	16084072.2015145	17714762.3211858	12593789.7000034	23153087.0045913
1055	"Cabo Verde"	"624"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	36527386.1706329	90354242.201211	-11766263.4200152	13207909.8493139	147385842.215957	-88147259.3454895
1056	"Cabo Verde"	"624"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	0	0	4323614.83979553	0	0	0
1057	"Cabo Verde"	"624"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	15545056.9836611	28447401.2531994	28696575.1308986	25737452.0541603	23449512.032051	16604164.919594
1058	"Cabo Verde"	"624"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	-31580873.6810939	-51468756.9547385	-123550389.657742	-79347198.8359287	-9223017.82178706	-262497998.665484
1059	"Cabo Verde"	"624"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	19012383.8176565	12666421.5715761	16084072.2015145	17714762.3211858	12593789.7000034	23211386.1494243
1060	"Cabo Verde"	"624"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	659985468.236971	715420297.093904	795488589.593232	963649656.108373	1005347980.00212	423258309.02503
1061	"Cabo Verde"	"624"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	19012383.8176565	12666421.5715761	16084072.2015145	17714762.3211858	12593789.7000034	23153087.0045913
1062	"Cabo Verde"	"624"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	19012383.8176565	12666421.5715761	16084072.2015145	17714762.3211858	12593789.7000034	23211386.1494243
1063	"Cabo Verde"	"624"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	905626464.240967	1000481156.05274	1179579876.70898	1330011310.07342	1286655257.94955	1007682517.20665
1064	"Cabo Verde"	"624"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	85760369.0019281	95579575.3429791	91867583.3456673	118464696.03959	156407552.873409	61150602.5130379
1065	"Cabo Verde"	"624"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	68202013.4050882	84456138.6636937	110781226.743546	153227794.234435	111717715.360508	64888753.7500297
1066	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	106321441.288675	44810296.7881841	73338340.7820661	37036381.3060373	71652022.2005572	111707991.501324
1067	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	106321441.288675	44810296.7881841	73338340.7820661	37036381.3060373	71652022.2005572	78753368.06656
1068	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	74627354.9048392	33022759.6133919	110255820.741889	-8758501.64858724	62434222.893359	114417722.144398
1069	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	-20121268.5751222	-8797677.3241885	29807030.154953	-43764569.1314587	-9172749.00000007	-1699492.99999998
1070	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	-20121268.5751222	-8797677.3241885	29807030.154953	-43764569.1314587	-9172749.00000007	-1699492.99999998
1071	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	-84265128.4544298	-37397016.5011324	-104668843.478865	9167976.11064824	-57863636.8093283	-117759461.936001
1072	"Cabo Verde"	"624"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	35704161.5079654	40369599.2606547	54899392.7548054	48550152.2248035	-525128.123553552	-231769.309935788
1073	"Cabo Verde"	"624"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	-31580873.6810934	-51468756.9547386	-123550389.657741	-79347198.8359292	-9223017.82178527	-262497998.665484
1074	"Cabo Verde"	"624"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	-9637773.5495907	-4374256.88774049	5586977.26302392	409474.462061013	4570586.0840307	-3341739.79160328
1075	"Cabo Verde"	"624"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	-3832457.75370904	840266.801402799	-8244544.82150874	612252.147882146	6201642.24875473	6960276.8196302
1076	"Cabo Verde"	"624"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	3877698.17437279	9121383.8168264	15939915.4991576	8975408.65872006	15661117.2330579	6303391.71985212
