"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"61825","Congo, Rep. of",634,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","","10101153.0229315","","","17808165.0033568","8379286.43539193"
"61837","Congo, Rep. of",634,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","9196367.42397463","-133012576.992908","","","1025660870.81726","-190822916.365597"
"61839","Congo, Rep. of",634,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","13115437.374563","867355.939489938","","","0","0"
"61848","Congo, Rep. of",634,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","","35311849.0073277","","","131289561.502609","167759464.690327"
"61861","Congo, Rep. of",634,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","-788211.738012171","1375646769.58605","","","-3416901.1248534","-5926134.36266263"
"61874","Congo, Rep. of",634,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","13115437.374563","867355.939489938","","","0","0"
"61886","Congo, Rep. of",634,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","70025678.0122401","68225813.2091784","","","99788190.8425594","32064712.9279688"
"61893","Congo, Rep. of",634,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","1197521974.6427","424283863.684384","","","188069514.860063","-309090211.724592"
"61898","Congo, Rep. of",634,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-1101473469.18558","-1823911168.78812","","","-565055089.514219","643269636.680263"
"61900","Congo, Rep. of",634,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","22551989.4912367","0","","","0","0"
"61904","Congo, Rep. of",634,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","69474268.0839312","134154989.387917","","","90638337.2310014","75653333.5743607"
"61909","Congo, Rep. of",634,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","70025678.0122401","68225813.2091784","","","99788190.8425594","32064712.9279688"
"62304","Congo, Rep. of",634,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","","35813025.4937645","","","206382876.033728","199580947.242812"
"63922","Costa Rica",238,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","496065625.146311","503337326.928259","454739478.66678","851081149.654101","928737638.191573","501979893.199498"
"63923","Costa Rica",238,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","1008597548.49977","1077973787.66597","1118954693.50355","1289662643.83948","1409555670.26727","809633476.687187"
"63958","Costa Rica",238,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","414212717.178369","493400466.401406","272813606.57715","580752807.228846","23888443.9817127","458738009.501272"
"63974","Costa Rica",238,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","844735075.32884","529630931.277401","629016534.407215","-336112761.519512","1475482057.90715","-494041133.262027"
"63980","Costa Rica",238,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","120507937.602402","78951322.1051062","135461349.550674","46665756.6494779","93413261.5422002","153329754.191889"
"63981","Costa Rica",238,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","644015213.506593","-235166369.141853","-418729652.757327","389863087.123619","1392606674.00906","-1754379785.55389"
"63982","Costa Rica",238,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","71496731.7218199","0","0","0","0"
"63999","Costa Rica",238,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","664882368.316308","1152860079.94826","573028007.700619","793613093.456475","574200089.513291","511412912.251826"
"64074","Costa Rica",238,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","34674676.0226373","90065602.3127486","43899827.7623494","32778023.1521805","35984845.4903116","28268131.2483186"
"64094","Costa Rica",238,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","80000000","40143321.6072841","86748739.1075104","9953400.14371658","23279520.5942975","114147468.337489"
"64151","Costa Rica",238,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","17145996657.9747","18637388402.945","19408369539.6998","21481080533.9011","22737736849.6006","19995401147.9528"
"64152","Costa Rica",238,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","17144438034.0104","17953610898.4011","19015041203.1128","20562073642.1219","20313999190.5745","17518521993.6941"
"64161","Costa Rica",238,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","30672594.9779523","86769323.6534783","40511210.0004216","28383202.4077724","31875748.996095","17603833.7330254"
"64176","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","-132456180.665458","-182397670.777","-57385078.4854653","-173561511.395465","122656814.078534","-117249438.805"
"64186","Costa Rica",238,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","843247588.771125","487444217.507293","575742907.637575","-390451860.824546","1420056176.61602","-550575532.178984"
"64207","Costa Rica",238,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","113581342.477696","100688992.772376","74305124.9250211","107240728.355915","135228409.981448","92736173.0687569"
"64208","Costa Rica",238,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","1947655904.95296","1938115602.10617","2589612216.3241","2771497672.5169","3246685184.80743","2781827022.19782"
"64213","Costa Rica",238,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-1890590388.46481","-1170506800.60242","-2148212737.64802","-1838935462.0834","-793338307.669531","-614058044.524157"
"64227","Costa Rica",238,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","30672594.9779523","86769323.6534783","40511210.0004216","28383202.4077724","31875748.996095","17603833.7330254"
"64228","Costa Rica",238,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","34674676.0226373","90065602.3127486","43899827.7623494","32778023.1521805","35984845.4903116","28268131.2483186"
"64234","Costa Rica",238,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","44510530.6613001","244316293.8575","41576686.2652447","440289469.240521","297601459.451824","1181447407.62932"
"64235","Costa Rica",238,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","271924431.317657","113830356.89199","226694879.286659","695732716.42272","516432220.060763","1283162920.97441"
"64264","Costa Rica",238,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","227413900.656357","-130485936.96551","185118193.021414","255443247.182198","218830760.608938","101715513.345088"
"64265","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","857133047.596522","-13106641.3489014","34244463.3473168","1362340042.0887","-820528165.656787","412340550.47999"
"64266","Costa Rica",238,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-890414739.004012","9552330.30907154","-48140077.6854896","-1359118566.86261","795126665.322584","-426387532.637762"
"64275","Costa Rica",238,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","4002081.04468503","3296278.6592702","3388617.76192782","4394820.74440814","4109096.49421658","10664297.5152933"
"64279","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","20337476.9515424","-52549787.259","19654273.547","-274766159.363","144674166.111","-153119438.805"
"64432","Costa Rica",238,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-1890590388.46482","-1170506800.60241","-2148212737.64802","-1838935462.08338","-793338307.669508","-614058044.524158"
"64490","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","128553935.995","283164808.289889","125194916.319205","229977144.650205","437436326.782205","1509114725.829"
"64495","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","128059149.07","301516144.385","120346758.505","239128986.836","446588168.968","982525725.829"
"64498","Costa Rica",238,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","-33281691.4074897","-3554311.03983031","-13895614.3381729","3221475.22609022","-25401500.3342022","-14046982.1577728"
"64966","Côte d'Ivoire",662,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","15742956.4262001","43377668.6325631","105445859.440123","128056357.052158","175181431.464922","127921960.268233"
"64968","Côte d'Ivoire",662,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","685906353.652576","756163422.367075","1241704450.19671","1288232726.45118","1338573655.56732","1284850970.66692"
"65068","Côte d'Ivoire",662,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","20506563.1166801","33707071.7729796","33118533.4772213","36297827.9817301","317071698.296973","481532260.735727"
"65104","Côte d'Ivoire",662,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","165059758.345428","204564312.11356","228259346.152568","384604090.583364","391828480.495427","299614825.047713"
"65106","Côte d'Ivoire",662,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","1640319234.73295","1381453143.86354","1528734248.98627","1811799806.12854","1770205009.10414","1710140618.34427"
"65212","Côte d'Ivoire",662,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","1575577.7552754","5141699.50899969","17136010.2281812","117580909.937455","20613949.4365194","57801961.3737279"
"65214","Côte d'Ivoire",662,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","22082140.8719555","38848771.2819793","50254543.7054026","153878737.919185","337685647.733493","539334222.109455"
"65248","Côte d'Ivoire",662,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","993304093.954639","619845628.632689","1375657323.48236","1738471349.27308","29714119.7355177","1004789927.94725"
"65333","Côte d'Ivoire",662,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","63181944.3751125","-227190000.52958","-856496665.806431","-2132061125.68799","-1169090893.21581","-1799916932.20105"
"65372","Côte d'Ivoire",662,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","993292490.665963","628205201.802567","1399704921.32723","1753916880.1308","42061585.5985139","880221958.194548"
"65375","Côte d'Ivoire",662,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","668101373.993648","-430070410.020639","638570148.85409","363649350.266297","1186292335.89741","1352114835.0846"
"65376","Côte d'Ivoire",662,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","110397.797238769","113320686.952964","169929.639493824","304564.801425447","894365.242545587","0"
"65381","Côte d'Ivoire",662,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","63181944.375106","-227190000.52958","-856496665.806439","-2132061125.688","-1169090893.21581","-1799916932.20107"
"65586","Côte d'Ivoire",662,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","264546389.277636","187086499.320816","199405311.454975","158038148.722996","183595098.943609","176176973.041866"
"65616","Côte d'Ivoire",662,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","264546389.277636","187086499.320816","192645724.138051","158038148.722996","183595098.943609","176176973.041866"
"65624","Côte d'Ivoire",662,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","264554846.485126","187117379.892203","199487976.471844","158038148.722996","183597385.980326","176176973.041866"
"65626","Côte d'Ivoire",662,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","","34424.2435128302","6892953.54413924","5597767.260892","3860859.32694974","1787152.55746014"
