"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"714",979,"Bulgaria",918,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",32092640000,31934560000,37264480000,41909290000,41842610000,38197380000
"722",987,"Bulgaria",918,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1236250000,1658430000,2198690000,1548140000,1564030000,1216510000
"733",998,"Burkina Faso",748,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2754925191,3272397275,3731165463,4511341340,4467669904,5355646933
"734",999,"Burkina Faso",748,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3772269743,4068434282,4629393892,5166928039,5023151867,4778831228
"735",1000,"Burkina Faso",748,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",57138585.24,65179942.64,75771098.9,79870884.64,77989658.79,78594598.63
"736",1001,"Burkina Faso",748,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",537370963.9,581249976.8,639215853.9,704316310,687729008.2,518777465.3
"756",1021,"Burkina Faso",748,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",10275507.1,15644468.71,18983625.02,46606652.38,20791553.2,21711980.19
"757",1022,"Burkina Faso",748,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",378126821.2,416060856.9,436586882.3,490991176.3,492091791.3,529803082.9
"767",1057,"Cabo Verde",624,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",15545056.98,28447401.25,28696575.13,25737452.05,23449512.03,16604164.92
"770",1060,"Cabo Verde",624,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",659985468.2,715420297.1,795488589.6,963649656.1,1005347980,423258309
"773",1063,"Cabo Verde",624,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",905626464.2,1000481156,1179579877,1330011310,1286655258,1007682517
"774",1064,"Cabo Verde",624,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",85760369,95579575.34,91867583.35,118464696,156407552.9,61150602.51
"775",1065,"Cabo Verde",624,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",68202013.41,84456138.66,110781226.7,153227794.2,111717715.4,64888753.75
"790",1080,"Cabo Verde",624,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,329668.937,869452.8292,1005357.932,1283364.546
"796",1086,"Cambodia",522,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",13291033923,14305832075,15831866523,18413935868,21072422248,20289665278
"797",1087,"Cambodia",522,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",15527540570,16549913895,18246676110,21862726323,25515540745,23090657075
"798",1088,"Cambodia",522,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",419424895.4,456077728.5,562177458.5,687923497.5,786381274.4,281713555
"799",1089,"Cambodia",522,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1206903553,1298110488,1441014725,1485920732,1683651418,1285463495
"803",1093,"Cambodia",522,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2144921.896,3564079.059,8737395.094,23596044.25,40110726.57,16579234.5
"804",1094,"Cambodia",522,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1101914892,1165538493,1292488776,1620137422,2016602228,1464193667
"829",1126,"Cameroon",622,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",464977267.8,484847696.5,591844460.2,665754307.1,673958973.9,591507623
"830",1128,"Cameroon",622,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",906443498.7,828599938.6,842394081.3,989149832.2,1063598754,787697041.7
"832",1132,"Cameroon",622,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",83083606.38,86608415.13,90685588.37,81658105.33,88522159.04,1794046.463
"833",1134,"Cameroon",622,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",411527716.4,421581987.2,494376252.6,605376517.3,697387039.2,656345425.3
"851",1170,"Cameroon",622,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",6735658333,6247837992,6548600007,7301078164,7730803120,6124444785
"852",1172,"Cameroon",622,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",7789426386,7076506879,7271200972,8422507282,9085402179,7212457585
"853",1174,"Canada",156,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",34732574236,31025461020,37348198145,41907087215,40778022541,24365026578
"854",1175,"Canada",156,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",41892170560,40831866881,54311414125,63041782546,61618081125,53865809789
"855",1176,"Canada",156,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",20637264309,20409928780,22350278854,24715889036,24583339520,17584929044
"857",1178,"Canada",156,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",12167029079,12339427353,13435074814,13947622115,14006257218,10220879769
"870",1191,"Canada",156,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",5.34721e+11,5.17858e+11,5.55102e+11,5.91389e+11,5.89666e+11,5.26936e+11
"871",1192,"Canada",156,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.96137e+11,4.81616e+11,5.18864e+11,5.57656e+11,5.64128e+11,4.90107e+11
"883",1264,"Chile",228,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",70677628062,69369787238,78097748667,84063817032,77254740134,79578821293
"887",1268,"Chile",228,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2540101415,3161910153,4326277702,5105890636,5759321146,293333230.6
"888",1269,"Chile",228,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",8270334309,9922360880,14390378716,16924304024,16070174581,15858741163
"891",1272,"Chile",228,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",72672748049,69897734609,76217898712,86996723027,82323665832,68134481174
"893",1274,"Chile",228,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",4600582842,4264648712,4700251451,5056474813,4939294731,4408846582
"900",1281,"Chile",228,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",3244984767,3065808213,3318440781,3412869272,3311875996,2536809476
"909",1290,"China, P.R.: Hong Kong",532,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",5.98691e+11,5.92732e+11,6.41127e+11,6.82046e+11,6.39363e+11,6.01528e+11
"910",1291,"China, P.R.: Hong Kong",532,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1.21685e+11,1.17872e+11,1.24935e+11,1.35267e+11,1.37594e+11,1.35146e+11
"911",1292,"China, P.R.: Hong Kong",532,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",29783735599,28174406478,30462028313,33020808814,31488136719,23960625635
"912",1293,"China, P.R.: Hong Kong",532,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",17316167245,16927028355,17483831489,18531306906,18337997131,14861145201
"914",1295,"China, P.R.: Hong Kong",532,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",6.06084e+11,6.0006e+11,6.44556e+11,6.81281e+11,6.4503e+11,6.08192e+11
"930",1311,"China, P.R.: Hong Kong",532,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1.36514e+11,1.33872e+11,1.40008e+11,1.52113e+11,1.54912e+11,1.48436e+11
"950",1331,"China, P.R.: Macao",546,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",579472083.4,588740410.6,583550818.4,685658175.1,672342839,130392957.7
"951",1332,"China, P.R.: Macao",546,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",484434599.8,431142218.1,431176359.5,468241722.3,453457251.8,307478956.5
"952",1333,"China, P.R.: Macao",546,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",119736336,55268630.52,211539600.4,267652963.5,247008857.3,-67918899.2
"953",1334,"China, P.R.: Macao",546,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",6600138635,6170947507,7585838088,9192454914,9996772874,-2115286300
"956",1337,"China, P.R.: Macao",546,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",35365899484,34542896602,40576244966,45626057701,45556643415,15665312858
"957",1338,"China, P.R.: Macao",546,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",18015449473,16019489381,17308727932,18299511193,17593668411,15150903167
"959",1341,"China, P.R.: Mainland",924,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.00228e+12,1.94219e+12,2.21227e+12,2.5631e+12,2.49915e+12,2.38033e+12
"962",1344,"China, P.R.: Mainland",924,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.36015e+12,2.19792e+12,2.42928e+12,2.65101e+12,2.631e+12,2.7389e+12
"963",1345,"China, P.R.: Mainland",924,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",85339751918,80580222814,93269429134,1.09206e+11,1.05154e+11,94680320319
"964",1346,"China, P.R.: Mainland",924,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",38594332046,33827133238,37291263645,42303792765,46173138302,56689080502
"981",1363,"Colombia",233,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",47006535262,42768836037,49321637422,53724018799,51324020019,38223632456
"982",1364,"Colombia",233,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",66010916771,56219965346,58083146349,64280210784,65472182464,51328383611
"984",1366,"Colombia",233,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",5052094000,4795331157,7346231803,10575587792,9227848188,3257174201
"985",1367,"Colombia",233,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3561580603,3731658157,3934896608,3985703662,4490200424,2537629252
"990",1372,"Colombia",233,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1780684001,1796750707,1816514110,1966116364,2052504105,1223674181
"991",1373,"Colombia",233,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2927126679,2599421549,2720238108,2983878856,3087972517,2271770040
"1008",1412,"Congo, Dem. Rep. of the",636,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",10458122395,12013350564,11656298361,16081644519,15173187660,13932327297
"1009",1413,"Congo, Dem. Rep. of the",636,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",12766251556,14238170498,13062675383,17774432914,16891705449,14556667223
"1010",1414,"Congo, Dem. Rep. of the",636,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",90333438.23,63938025.61,34568235.16,18460541.32,20354500.5,23546972.75
"1011",1415,"Congo, Dem. Rep. of the",636,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1008702593,772415050.9,874240990.1,1264046403,1051448997,1076062176
"1012",1416,"Congo, Dem. Rep. of the",636,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"1013",1417,"Congo, Dem. Rep. of the",636,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",411158622.7,346874282,489916686.3,697650859.8,452519931.1,298745464.3
"1032",1473,"Costa Rica",238,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",496065625.1,503337326.9,454739478.7,851081149.7,928737638.2,501979893.2
"1033",1474,"Costa Rica",238,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1008597548,1077973788,1118954694,1289662644,1409555670,809633476.7
"1042",1483,"Costa Rica",238,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",17145996658,18637388403,19408369540,21481080534,22737736850,19995401148
"1043",1484,"Costa Rica",238,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",17144438034,17953610898,19015041203,20562073642,20313999191,17518521994
"1047",1488,"Costa Rica",238,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",113581342.5,100688992.8,74305124.93,107240728.4,135228410,92736173.07
"1048",1489,"Costa Rica",238,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1947655905,1938115602,2589612216,2771497673,3246685185,2781827022
"1063",1504,"Côte d'Ivoire",662,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",15742956.43,43377668.63,105445859.4,128056357.1,175181431.5,127921960.3
"1064",1505,"Côte d'Ivoire",662,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",685906353.7,756163422.4,1241704450,1288232726,1338573656,1284850971
"1066",1507,"Côte d'Ivoire",662,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",165059758.3,204564312.1,228259346.2,384604090.6,391828480.5,299614825
"1067",1508,"Côte d'Ivoire",662,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1640319235,1381453144,1528734249,1811799806,1770205009,1710140618
"1080",1522,"Côte d'Ivoire",662,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",12501412278,11796872426,12855832030,13084415387,13790700197,13231734045
"1081",1523,"Côte d'Ivoire",662,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",11350941885,10719663210,11848917549,13183079167,12880625263,12660139882
"1094",1536,"Croatia, Rep. of",960,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",22976913423,24667177513,27991285253,30678195848,31503781687,24007120376
"1113",1555,"Croatia, Rep. of",960,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",22853980154,24002906924,27407592226,31325388169,31792729279,27954499586
"1117",1559,"Croatia, Rep. of",960,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1129022272,1193931911,1313629390,1452929428,1414070491,964485924.9
"1118",1560,"Croatia, Rep. of",960,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",642475845.2,627912859.6,737426111.5,793541510.5,791880064.5,649217893.7
"1121",1563,"Croatia, Rep. of",960,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-360640928.6,179017759.5,100104079.6,2063975890,2138466128,936005616.9
"1123",1565,"Croatia, Rep. of",960,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",-419816413.4,-1619213557,-1362382885,170116832.8,215160156.1,330178505.7
"1129",1571,"Curaçao and Sint Maarten",355,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",194458100.6,170586592.2,121346368.7,92402171.82,111455197.9,79039770.72
"1130",1572,"Curaçao and Sint Maarten",355,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",172927374.3,154424581,160899441.3,139589917.6,161165748.7,93053539.67
"1137",1579,"Curaçao and Sint Maarten",355,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",3193162011,2972520670,2746124181,2736282944,2865695662,1541500997
"1138",1580,"Curaçao and Sint Maarten",355,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3580486592,3447646369,3467035536,3966087825,3567927317,2469763769
"1140",1582,"Curaçao and Sint Maarten",355,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",12860335.2,10541899.44,21047197.65,24680053.01,30857012.23,15739365.08
"1141",1583,"Curaçao and Sint Maarten",355,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",57178770.95,61424581.01,67034962.18,49372044.79,92244625.94,39448384.27
"1166",1608,"Curaçao, Kingdom of the Netherlands",354,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",12782122.91,9715083.799,19041611.06,23629305.93,28254412.96,13082456.11
