"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"201010","Romania",968,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",4135017702.668,4576022719.05346,2287639229.27324,2120032944.27214,2431865470.33372,3787809959.13563
"201041","Romania",968,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2102077236.08091,2216722472.08815,2757430665.80188,3457996982.00139,4061041412.16495,3048512136.04781
"201049","Romania",968,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-84487235.1973681,1882862159.29238,3989153416.98767,4386246860.26936,4911463089.7877,16170315225.4667
"201092","Romania",968,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",-75901286.6326124,131106462.467254,69966819.5464878,105321147.846744,223844937.428275,106009219.919037
"201093","Romania",968,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",4191787110.23478,5764682916.05271,6582999011.44404,8112772506.60273,7935220157.99362,7902939811.21902
"201174","Romania",968,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-953649278.488162,-202266703.726915,526963389.460137,65143601.6984985,158060535.736875,-321333886.846319
"201198","Romania",968,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",-1549621115.08591,-846605350.128774,-1561703746.83467,-2182441478.79761,-1739807680.1509,4240061742.2324
"201217","Romania",968,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5977137615.51133,6375665232.33427,7266827094.49704,8153284690.88266,8918291928.63564,7719188088.21297
"201508","Romania",968,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",3887995437.16234,1385496807.1886,1804308255.53443,1895390745.76187,1344281683.04471,-3762930564.69955
"201528","Romania",968,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",125537032.333508,170810610.733286,37577630.0317461,75722529.6376876,455338121.244358,227320475.236267
"201529","Romania",968,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",4335873669.85673,4729129965.14684,2565421460.18613,2928206660.90066,3185689195.36878,4788120673.34882
"201532","Romania",968,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",2939542582.53676,1724596507.80334,-4018735459.22401,-8207634376.44289,-8998465666.01819,-7745986069.84119
"201559","Romania",968,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",4204538048.13598,4698343776.391,2290653400.77566,2120553349.73397,2761499368.31772,3851471046.20041
"201567","Romania",968,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",4461905325.41923,4899690584.21318,2602999090.21788,3004435784.14813,3641262277.17892,5015441148.58509
"201585","Romania",968,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",-156226333.507317,9928818.01992562,436260794.315654,567240324.766237,215495774.407358,58977609.9928835
"201586","Romania",968,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",1030277690.33278,1255764122.15043,386332440.218176,1503441002.50829,1923634039.94025,198628789.671093
"201596","Romania",968,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",204194744.73711,143398327.581272,129818454.912064,-85214297.7462255,131510917.628548,502961759.087556
"201597","Romania",968,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",330433623.800327,385474283.572378,569728996.166885,492978058.257846,1542109491.61638,42134685.0161769
"201696","Romania",968,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",295339917.169119,98458235.8682551,61691852.8668076,-53371755.4226047,-166855255.837037,275086377.779553
"201724","Romania",968,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",2939793794.63513,1724613786.4465,-4018977032.3482,-8207854066.0655,-8998711926.90006,-7746213632.19328
"201727","Romania",968,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",277423689.275223,1423510278.89087,3928009105.14386,3907495916.02388,4255314690.76962,15315716401.9492
"201831","Romania",968,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",125987666.964842,241825964.324161,440152114.379005,578437243.967828,1410593619.00389,-460827074.071379
"201855","Romania",968,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-834943650.381073,2486366315.79561,338569547.063798,-935789844.627094,-289753216.187925,6479515766.29786
"201856","Romania",968,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,0,0,0,0,0
"202410","Russian Federation",922,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",393034910000,332352610000,410482810000,508560910000,481686310000,381489920000
"202411","Russian Federation",922,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",281789010000,266096560000,327248060000,343584860000,352358280000,304836760000
"202506","Russian Federation",922,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",-262840000,-750210000,-153550000,-1037770000,-163970000,-14110000
"202531","Russian Federation",922,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",1701961898.33171,8241570443.1081,22627687779.5286,38197497829.9817,66484094124.1285,-13754079215.9575
"202533","Russian Federation",922,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-693169216.833199,565794155.719507,-500035776.495518,484838410.192515,868564154.182282,1351281633.63864
"202624","Russian Federation",922,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",299060000,1020150000,491030000,228090000,239420000,180520000
"202655","Russian Federation",922,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-12872090000,3019570000,9240620000,-9420570000,17491820000,-11139710000
"202682","Russian Federation",922,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",351130000,1188240000,599120000,311970000,352350000,266200000
"202683","Russian Federation",922,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",660270000,1952370000,791380000,1415530000,616810000,359920000
"202684","Russian Federation",922,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-309140000,-764130000,-192260000,-1103560000,-264450000,-93720000
"202687","Russian Federation",922,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",17282830000,21661400000,27331780000,35184380000,35155140000,28614960000
"202688","Russian Federation",922,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",40974370000,48123890000,57096970000,59645100000,70960560000,53702520000
"202964","Russian Federation",922,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",8438310000,8703160000,22484820000,10835090000,7223570000,4385950000
"203044","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-1163430000,6001300000,-9426420000,5831790000,-3084430000,4293400000
"203095","Russian Federation",922,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",16640020000,17143540000,19813930000,22104230000,20660320000,15944400000
"203096","Russian Federation",922,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",12073670000,11837650000,14492010000,15298260000,15269680000,12073360000
"203105","Russian Federation",922,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",3652670000,19857380000,-1673440000,18534820000,1677700000,15560640000
"203125","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-4816100000,-13856080000,-7752980000,-12703030000,-4762130000,-11267240000
"203225","Russian Federation",922,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",22085070000,22314330000,36757030000,31376880000,21923140000,5.847e+09
"203262","Russian Federation",922,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",-648120000,169970000,198400000,1316350000,478250000,5098880000
"203263","Russian Federation",922,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",13551120000,658290000,1257820000,-1827380000,4805530000,14156090000
"203280","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",-788640000,-780570000,-341370000,-243230000,-91800000,-89030000
"203282","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",-788640000,-780570000,-341370000,-243230000,-91800000,-89030000
"203286","Russian Federation",922,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",67468040000,23704680000,31986370000,114576310000,65362800000,35278970000
"203313","Russian Federation",922,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",67468040000,23704680000,31986370000,114576310000,65362800000,35278970000
"203321","Russian Federation",922,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",14340820000,19541730000,34162870000,24769520000,21434050000,7334710000
"203395","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-3548240000,-13574370000,-8361770000,-11380780000,-6099350000,-9749230000
"203453","Russian Federation",922,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-3866470000,-3176350000,1956400000,-1127920000,3128230000,-3361280000
"203478","Russian Federation",922,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",14199240000,488320000,1059420000,-3143730000,4327280000,9057210000
"203515","Russian Federation",922,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-6615200000,-13589880000,-8541820000,-10705690000,-6164390000,-9307150000
"203562","Russian Federation",922,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-7333820000,4807590000,17180490000,-5256710000,21811900000,3654410000
"204630","Rwanda",714,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2938738011.87671,3056245184.3069,3070592530.74843,3341377476.8045,3737157738.08665,3577564317.66837
"204664","Rwanda",714,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",1595256.92427981,1390000,9212.19,1477302.46313428,743257.326567136,0
"204669","Rwanda",714,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",5207438.32251051,598795.367013001,429941.961501476,-4068616.02686306,478773.322749053,35892807.5013671
"204731","Rwanda",714,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3635098.10189545,3764984.5295393,4091590.18753214,4246449.01518344,0,0
"204732","Rwanda",714,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-38777767.2678501,139622589.922992,136167743.329944,148188158.67624,123977229.15,41377670.29
"204769","Rwanda",714,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-783771485.938309,-1140822364.76704,-685656162.527898,-730295362.113288,-970639574.443667,-915007975.242916
"204818","Rwanda",714,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",299900000,1.9e+08,189706500.892845,244506500.892845,260225869.706842,312512755.691711
"204819","Rwanda",714,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",299900000,1.9e+08,189706500.892845,244506500.892845,260225869.706842,312512755.691711
"204820","Rwanda",714,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1449025170.20564,1516645918.83269,1903903239.37625,2043256454.25957,2254674808.8851,1928961923.39568
"204879","Rwanda",714,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",299900000,1.9e+08,189706500.892845,244506500.892845,260225869.706842,312512755.691711
"204882","Rwanda",714,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",299900000,1.9e+08,189706500.892845,244506500.892845,260225869.706842,312512755.691711
"204883","Rwanda",714,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",1595256.92427981,1390000,9212.19,1477302.46313428,743257.326567136,0
"204884","Rwanda",714,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",3453281.38915817,47756563.6543732,15686571.47,17964147.2474861,5432309.26656713,0
"204887","Rwanda",714,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",189862739.35,95279584.2684365,93740147.0899999,115615642.15,112085364.59,73001403.8499999
"204890","Rwanda",714,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-31174427.9275791,77220995.5563384,157345251.664877,95516154.5783198,111777358.641398,327937677.320403
"204891","Rwanda",714,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,27895217.7833306,8351.09132662186,0,0,0
"204896","Rwanda",714,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",118350171.181928,144695420.065567,378020174.552457,468266671.358499,626697705.337894,696221186.828522
"204897","Rwanda",714,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",118350171.181928,144695420.065567,378020174.552457,468266671.358499,626697705.337894,916584846.828522
"204898","Rwanda",714,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",242169784.771928,688566149.772295,446812908.432539,527104464.642339,619904338.647438,929558011.463412
