"X.1","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
1335,5454,"Suriname",366,"Transport_Services_Debit","BMSTR_BP6_USD",80139503.39,43545795.87,85749117.46,104737421.3,107974117.9,91245782.45
1336,5476,"Suriname",366,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",246218363,-81086957.92,64545492.18,332397221.4,140080389,-47536250.99
1337,5478,"Suriname",366,"Financial_Loans_Total","BFOLN_BP6_USD",-236218363,113748844.9,-51230286.38,-313910505.6,-132700952.4,46626472.2
1338,5482,"Suriname",366,"Current_Account_Credit","BXGS_BP6_USD",1843140760,1606330376,2143368511,2235837596,2286750029,2446394182
1339,5484,"Suriname",366,"Current_Account_Debit","BMGS_BP6_USD",2681640376,1702266180,1779863297,2069796647,2412714911,1845058156
1340,5488,"Suriname",366,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-266098712.8,78345035.97,21101797.79,147854231.2,-207573520.7,-83470272.17
1341,5496,"Suriname",366,"Supplementary_Current_Capital","BTCC_BP6_USD",-785154419.7,-141083735.7,69158192.69,-119149585,-451200119.4,259846201.3
1342,5502,"Sweden",144,"Current_Account_Debit","BMGS_BP6_USD",2.01164e+11,2.04301e+11,2.22786e+11,2.41526e+11,2.33648e+11,2.17165e+11
1343,5503,"Sweden",144,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",1310965161,4381767896,137870091,73685151.15,-6748212482,-585190207.4
1344,5506,"Sweden",144,"Financial_Loans_Total","BFOLN_BP6_USD",7993407430,-483854038.2,-2529076074,32110998660,13548884194,-27085420680
1345,5510,"Sweden",144,"Current_Account_Credit","BXGS_BP6_USD",2.22422e+11,2.20407e+11,2.37411e+11,2.54253e+11,2.57233e+11,2.4194e+11
1346,5511,"Sweden",144,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-5346875708,828099453.8,36260359.16,770992426.8,2345840359,7617207404
1347,5522,"Sweden",144,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",15197855125,10994108209,14713917927,13894755627,28581509801,32650004661
1348,5527,"Sweden",144,"Supplementary_Current_Capital","BTCC_BP6_USD",15197734269,10994108209,14713928765,13895089760,28581818734,32650327347
1349,5529,"Sweden",144,"Transport_Services_Credit","BXSTR_BP6_USD",11060359556,9791026547,10410647067,9883867593,9828758771,7775701022
1350,5532,"Sweden",144,"Transport_Services_Debit","BMSTR_BP6_USD",11572987717,10626391141,11371209517,11875240563,11725547761,8710554054
1351,5537,"Switzerland",146,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",31376879707,45328811243,38307042312,50984101480,26219742841,2835078406
1352,5539,"Switzerland",146,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-19055616950,2929037310,11128401815,3907063529,-7196201467,12958879096
1353,5544,"Switzerland",146,"Financial_Loans_Total","BFOLN_BP6_USD",50577958255,15431752395,38542955336,-81233780198,-10180003822,-97683915463
1354,5545,"Switzerland",146,"Transport_Services_Debit","BMSTR_BP6_USD",10888645464,10479664834,11663208218,13680000503,13292150042,11957975297
1355,5547,"Switzerland",146,"Transport_Services_Credit","BXSTR_BP6_USD",13047713243,12149738642,13650846975,15399386824,14987573168,12955978180
1356,5551,"Switzerland",146,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",98770365430,78207226238,61682794359,13789112495,16177307083,1.22415e+11
1357,5556,"Switzerland",146,"Supplementary_Current_Capital","BTCC_BP6_USD",31376879707,45328811243,38307042312,50984101480,26219742841,2835078406
1358,5562,"Switzerland",146,"Current_Account_Credit","BXGS_BP6_USD",4.36639e+11,4.5361e+11,4.57275e+11,4.85183e+11,4.78505e+11,4.73976e+11
1359,5563,"Switzerland",146,"Current_Account_Debit","BMGS_BP6_USD",3.70557e+11,3.91131e+11,3.99471e+11,4.14197e+11,4.13404e+11,4.30031e+11
1360,5564,"Tajikistan, Rep. of",923,"Transport_Services_Credit","BXSTR_BP6_USD",164721699,161112560,184907190,181359130,192357820,104868250
1361,5568,"Tajikistan, Rep. of",923,"Current_Account_Credit","BXGS_BP6_USD",824698053,899523470,1124964688,1116258706,1243494480,1409162182
1362,5569,"Tajikistan, Rep. of",923,"Current_Account_Debit","BMGS_BP6_USD",3324910990,2926961805,2763908495,3221409696,3408834755,3125470482
1363,5571,"Tajikistan, Rep. of",923,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-333061366.8,-112194302,293862447.9,-202602446.8,-16090358.99,524763212
1364,5572,"Tajikistan, Rep. of",923,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",18697532.21,46440788.93,531430568.2,-264616343.7,176462101.4,1254141042
1365,5574,"Tajikistan, Rep. of",923,"Transport_Services_Debit","BMSTR_BP6_USD",353311050.3,290803817.4,286582075,341910950.6,382900413.9,343841144.6
1366,5579,"Tajikistan, Rep. of",923,"Supplementary_Current_Capital","BTCC_BP6_USD",-333061366.8,-112194302,293862447.9,-203809853.4,-16090358.99,524763212
1367,5586,"Tajikistan, Rep. of",923,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",267908842.1,25753206.89,-46848445.88,65159647.51,-42416915.56,260330194.9
1368,5587,"Tajikistan, Rep. of",923,"Financial_Loans_Total","BFOLN_BP6_USD",-267897196.2,-25733929.11,47206296.91,-65462178.68,42369423.27,-260050833
1369,5595,"Tanzania, United Rep. of",738,"Current_Account_Debit","BMGS_BP6_USD",12472182539,10640068212,9591582825,10398997407,10575568579,9181000965
1370,5596,"Tanzania, United Rep. of",738,"Financial_Loans_Total","BFOLN_BP6_USD",-1220192063,-838238309.9,-1131123083,-708948066.6,-1256440720,170875205.3
1371,5601,"Tanzania, United Rep. of",738,"Current_Account_Credit","BXGS_BP6_USD",8239113388,8473152551,8342628564,8307383925,9658576689,8555483605
1372,5603,"Tanzania, United Rep. of",738,"Transport_Services_Credit","BXSTR_BP6_USD",1024851517,1053611723,1141047335,1227532799,1355894953,1284644420
1373,5604,"Tanzania, United Rep. of",738,"Transport_Services_Debit","BMSTR_BP6_USD",1047038497,893707220.7,800343754.6,605109399.3,681460861.1,583671389.6
1374,5608,"Tanzania, United Rep. of",738,"Supplementary_Current_Capital","BTCC_BP6_USD",-4097309658,-2293108038,-1405889276,-1798249650,-1030993503,-777663907.5
1375,5610,"Tanzania, United Rep. of",738,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-292200673.1,277319111.9,1633582643,-769720538.1,587929711.6,-793287906.5
1376,5611,"Tanzania, United Rep. of",738,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-4097309658,-2293108038,-1405889276,-1798249650,-1030993503,-777663907.5
1377,5620,"Tanzania, United Rep. of",738,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1407051545,742411049.2,1096638188,744196368,1317250246,-3618911.203
1378,5624,"Thailand",578,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",27752982398,43450722747,43839959641,27868352228,38260405013,20976586980
1379,5625,"Thailand",578,"Current_Account_Debit","BMGS_BP6_USD",2.29766e+11,2.21223e+11,2.47775e+11,2.8366e+11,2.72831e+11,2.32048e+11
1380,5628,"Thailand",578,"Current_Account_Credit","BXGS_BP6_USD",2.71446e+11,2.77274e+11,3.04652e+11,3.28582e+11,3.23878e+11,2.57981e+11
1381,5629,"Thailand",578,"Transport_Services_Credit","BXSTR_BP6_USD",5743459547,5724086537,6873915815,7694319809,7196124137,3334947961
1382,5630,"Thailand",578,"Transport_Services_Debit","BMSTR_BP6_USD",15662245820,15063082306,16829394659,18934752997,18891444734,17997432263
1383,5636,"Thailand",578,"Supplementary_Current_Capital","BTCC_BP6_USD",27752982398,43450722747,43839959641,27868352228,38260405013,20976586980
1384,5641,"Thailand",578,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-2148072779,78321629.54,5239591478,2341951516,1852063791,12276405321
1385,5649,"Thailand",578,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",5858908314,12843651143,25956330975,7263538564,13583866606,18355757035
1386,5650,"Thailand",578,"Financial_Loans_Total","BFOLN_BP6_USD",5210982691,-1418599305,-4444589433,-1166838012,-2728971728,-11195311962
1387,5654,"Timor-Leste, Dem. Rep. of",537,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1166100,27693200,27011836.78,35953598.73,45517014.54,29192861.53
1388,5656,"Timor-Leste, Dem. Rep. of",537,"Financial_Loans_Total","BFOLN_BP6_USD",-2091000,-27693200,-11010879.05,-42939878.38,-45028485.49,-38695568.6
1389,5658,"Timor-Leste, Dem. Rep. of",537,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",220219423.2,-156477190.5,262861797,129727651,-17582603.31,-142022.5334
1390,5662,"Timor-Leste, Dem. Rep. of",537,"Supplementary_Current_Capital","BTCC_BP6_USD",253823829.3,-503209700,-305050182.3,-139593284.7,159804464.5,-295586751.1
1391,5668,"Timor-Leste, Dem. Rep. of",537,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",253823700,-503209900,-305050182.3,-139593284.7,159804464.5,-295586751.1
1392,5690,"Timor-Leste, Dem. Rep. of",537,"Current_Account_Credit","BXGS_BP6_USD",91006899.61,96780600,109896003,121872114.4,117471950.8,57104512.97
1393,5692,"Timor-Leste, Dem. Rep. of",537,"Current_Account_Debit","BMGS_BP6_USD",1319666300,1165576900,1122771561,1059724336,1039469717,842419105.8
1394,5706,"Timor-Leste, Dem. Rep. of",537,"Transport_Services_Credit","BXSTR_BP6_USD",1541300,1640100,2340074.23,2176095.895,3361087.44,690439.09
1395,5708,"Timor-Leste, Dem. Rep. of",537,"Transport_Services_Debit","BMSTR_BP6_USD",71717300,63167900,73577862.24,67294502.52,67747517.93,51032968.08
1396,5717,"Togo",742,"Transport_Services_Debit","BMSTR_BP6_USD",265829078.6,266044949.5,273177245.6,301433775.8,291551099.3,294995985.2
1397,5718,"Togo",742,"Transport_Services_Credit","BXSTR_BP6_USD",203806527.3,217914391.3,210016698.3,220965634.5,214583780.1,181437963.8
1398,5724,"Togo",742,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",277356995.1,149642358.4,193279420.4,263267859.2,198543801.7,421817127.5
1399,5725,"Togo",742,"Financial_Loans_Total","BFOLN_BP6_USD",-202676470.1,-132428549.2,-149566848.3,-258953150.4,-185255094.3,-336054097.1
1400,5727,"Togo",742,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",115678749.2,-24756941.55,142576718,-187229521.3,608914203.3,195095541.4
1401,5729,"Togo",742,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-191421361,-160639553.9,146927848.5,131529740.1,234504893.9,352012441.4
1402,5733,"Togo",742,"Supplementary_Current_Capital","BTCC_BP6_USD",-191421361,-160639553.9,146927848.5,131529739.9,234503187.2,352012441.4
1403,5739,"Togo",742,"Current_Account_Credit","BXGS_BP6_USD",1498688996,1578379786,1588595518,1702908076,1665136818,1721559850
1404,5740,"Togo",742,"Current_Account_Debit","BMGS_BP6_USD",2417102321,2400134075,2090588862,2328922256,2260740915,2389189484
1405,5747,"Tonga",866,"Transport_Services_Credit","BXSTR_BP6_USD",11236897.98,12182014.1,15077595.63,17326312.91,17897762.68,16234043.44
1406,5749,"Tonga",866,"Transport_Services_Debit","BMSTR_BP6_USD",27153499.68,26802204.15,28064115.19,31837477.32,31219628.54,33103050.64
1407,5750,"Tonga",866,"Current_Account_Credit","BXGS_BP6_USD",70256881.11,103168335.2,102004945.7,104850808.1,112481817.8,99779579.33
1408,5760,"Tonga",866,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-787883.6437,4770764.437,6381988.92,6812684.089,-5099968.781,-7334376.059
1409,5761,"Tonga",866,"Financial_Loans_Total","BFOLN_BP6_USD",244210.1606,-3917053.332,-6970317.775,-6773641.575,4731841.622,6657233.518
1410,5763,"Tonga",866,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-21567111.88,3653870.735,24693792.42,18236873.78,24773854.5,43563948.24
1411,5764,"Tonga",866,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",11457372.15,22617723.09,22845341.64,21034803.48,11249615.22,21689182.15
1412,5766,"Tonga",866,"Supplementary_Current_Capital","BTCC_BP6_USD",-21567111.88,3653870.735,24693792.42,18236873.78,24773854.5,43563948.24
1413,5772,"Tonga",866,"Current_Account_Debit","BMGS_BP6_USD",256898985.4,266358310.4,303028247.1,322271137.6,327394944.2,309685411.9
1414,5778,"Trinidad and Tobago",369,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-1540076014,-447430342.9,-1122120527,-784450120.3,-643517484.8,4276480.183
1415,5785,"Trinidad and Tobago",369,"Supplementary_Current_Capital","BTCC_BP6_USD",2057150517,-776167042,1410400191,1628247936,1030483854,-1355947353
1416,5786,"Trinidad and Tobago",369,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",2057150517,-776167042,1410400191,1628247936,1030483854,-1355947353
1417,5787,"Trinidad and Tobago",369,"Financial_Loans_Total","BFOLN_BP6_USD",268353677.3,142984858,-287774563.1,-216451297.6,-943642826,-165675654.6
1418,5795,"Trinidad and Tobago",369,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-446291041.2,-88676703.42,446084410.2,409253085.4,1067263146,138466804
1419,5799,"Trinidad and Tobago",369,"Transport_Services_Credit","BXSTR_BP6_USD",385098857.9,337404354.2,354694202.3,212059669.3,161049804.4,104484208.6
1420,5800,"Trinidad and Tobago",369,"Transport_Services_Debit","BMSTR_BP6_USD",729000889.3,633245883.8,629774232.1,643407801,610667097.7,467921307
1421,5807,"Trinidad and Tobago",369,"Current_Account_Credit","BXGS_BP6_USD",12851818413,9460490904,10624640291,11569943462,9565811942,6439718324
1422,5808,"Trinidad and Tobago",369,"Current_Account_Debit","BMGS_BP6_USD",10444376046,9821729343,9543813734,9143635940,7960426698,6784537926
1423,5811,"Tunisia",744,"Current_Account_Credit","BXGS_BP6_USD",17452928057,16899132540,17584260723,19418507418,19174809446,16017482362
1424,5812,"Tunisia",744,"Current_Account_Debit","BMGS_BP6_USD",22253743707,21474201207,22729160854,24824597637,23546488249,19603262979
1425,5815,"Tunisia",744,"Supplementary_Current_Capital","BTCC_BP6_USD",-3699076021,-3688676464,-4038604214,-4488476941,-3253439051,-2168393667
1426,5816,"Tunisia",744,"Transport_Services_Credit","BXSTR_BP6_USD",886968712.2,954361353.8,982134184.8,1147167720,1133438597,568917545.5
1427,5817,"Tunisia",744,"Transport_Services_Debit","BMSTR_BP6_USD",1374829542,1292763924,1359000589,1474082563,1421432872,1107966920
1428,5819,"Tunisia",744,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",384520868.2,-544023825.9,-27546247.55,610527904.2,1775097498,1362659272
1429,5822,"Tunisia",744,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-3699076021,-3688676464,-4038604214,-4488476941,-3253439051,-2168393667
1430,5830,"Tunisia",744,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",2414681705,924845983.1,2227884725,1361458832,1012222689,660086582.1
1431,5831,"Tunisia",744,"Financial_Loans_Total","BFOLN_BP6_USD",-2414681705,-924845983.1,-2227884725,-1361458832,-1012222689,-660086582.1
1432,5836,"Türkiye, Rep. of",186,"Current_Account_Debit","BMGS_BP6_USD",2.29374e+11,2.18373e+11,2.54937e+11,2.48088e+11,2.27638e+11,2.30136e+11
1433,5837,"Türkiye, Rep. of",186,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-2.6646e+10,-2.6646e+10,-3.994e+10,-2.0071e+10,1.083e+10,-3.1924e+10
1434,5841,"Türkiye, Rep. of",186,"Current_Account_Credit","BXGS_BP6_USD",2.11052e+11,1.99343e+11,2.23185e+11,2.3825e+11,2.49417e+11,2.06621e+11
1435,5847,"Türkiye, Rep. of",186,"Supplementary_Current_Capital","BTCC_BP6_USD",-2.6646e+10,-2.6646e+10,-3.994e+10,-2.0071e+10,1.083e+10,-3.1924e+10
1436,5850,"Türkiye, Rep. of",186,"Financial_Loans_Total","BFOLN_BP6_USD",-9.965e+09,-2.07e+09,-2.916e+09,1.1222e+10,1.652e+10,3.977e+09
1437,5851,"Türkiye, Rep. of",186,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1.0788e+10,2.299e+09,3.505e+09,-1.0849e+10,-1.6494e+10,-6.358e+09
1438,5852,"Türkiye, Rep. of",186,"Transport_Services_Credit","BXSTR_BP6_USD",1.9689e+10,1.9734e+10,2.2123e+10,2.4342e+10,2.3396e+10,1.6087e+10
1439,5854,"Türkiye, Rep. of",186,"Transport_Services_Debit","BMSTR_BP6_USD",5.274e+09,7.053e+09,7.851e+09,9.452e+09,9.575e+09,7.99e+09
1440,5862,"Türkiye, Rep. of",186,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-11831052026,812918776.7,-8207234352,-10377407744,6323528012,-31845809458
1441,5893,"Tuvalu",869,"Financial_Loans_Total","BFOLN_BP6_USD",441623.6949,1845124.303,482679.9717,327953.5389,-1407705.949,378560.0671
1442,5894,"Tuvalu",869,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-441623.6949,-1845124.303,-482679.9717,-327953.5389,1407705.949,-378560.0671
1443,5898,"Tuvalu",869,"Supplementary_Current_Capital","BTCC_BP6_USD",6943710.009,12447825.84,12922982.56,42141764.87,10629906.47,10694227.01
1444,5899,"Tuvalu",869,"Transport_Services_Debit","BMSTR_BP6_USD",7798748.018,11836418.98,8502368.874,8051776.255,9070871.093,7826858.618
1445,5902,"Tuvalu",869,"Current_Account_Credit","BXGS_BP6_USD",7021673.332,7539032.329,8866457.421,8754000.984,10265794.99,3087048.526
1446,5911,"Tuvalu",869,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",6943710.009,12447825.84,12922982.56,42141764.87,10629906.47,10694227.01
1447,5913,"Tuvalu",869,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",7480964.568,10463403.93,2363185.134,5915561.57,1210970.018,6817945.27
1448,5917,"Tuvalu",869,"Transport_Services_Credit","BXSTR_BP6_USD",999406.3044,1327967.172,1135668.003,1160805.365,1075012.836,853528.1136
1449,5918,"Tuvalu",869,"Current_Account_Debit","BMGS_BP6_USD",66864451.33,78320363.03,50573117.17,46922562.63,65239757.46,50792483.65
1450,5924,"Uganda",746,"Current_Account_Credit","BXGS_BP6_USD",4728648692,4836478690,5095505082,5929627178,6171772905,5562352995
1451,5925,"Uganda",746,"Current_Account_Debit","BMGS_BP6_USD",7329210625,6536972722,7231400549,8724862646,9795257001,10197244491
1452,5930,"Uganda",746,"Supplementary_Current_Capital","BTCC_BP6_USD",-1558669134,-686711394.2,-1379289079,-1988983663,-2420493100,-3404742714
1453,5938,"Uganda",746,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-391983144.4,316166963.8,482112852.8,-291986173.5,-21317905.51,721950276.7
1454,5944,"Uganda",746,"Transport_Services_Credit","BXSTR_BP6_USD",137527626.9,142644800.9,162307814.2,189777041.2,176009726.7,159103664.4
1455,5945,"Uganda",746,"Transport_Services_Debit","BMSTR_BP6_USD",1129236312,1007666539,1202914012,1431735856,1555307394,1507836602
1456,5947,"Uganda",746,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-1558669134,-686711394.2,-1379289079,-1988983663,-2420493100,-3404742714
1457,5951,"Uganda",746,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",762307346.4,802634424.4,1020440313,1002119099,973263519.4,2430898457
1458,5952,"Uganda",746,"Financial_Loans_Total","BFOLN_BP6_USD",-753505266.7,-830036390.6,-925564021,-1012715084,-969815631.6,-2448617142
1459,5954,"Ukraine",926,"Current_Account_Debit","BMGS_BP6_USD",5.0224e+10,5.2461e+10,6.2688e+10,7.0555e+10,7.6067e+10,6.3085e+10
1460,5956,"Ukraine",926,"Financial_Loans_Total","BFOLN_BP6_USD",-6.738e+09,1.172e+09,-9.39e+08,-1.384e+09,-6.98e+08,-2.138e+09
1461,5959,"Ukraine",926,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",6.777e+09,-1.244e+09,9.25e+08,1.377e+09,7.09e+08,2.12e+09
1462,5967,"Ukraine",926,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",5.491e+09,-1.774e+09,-3.477e+09,-6.395e+09,-4.086e+09,5.264e+09
1463,5971,"Ukraine",926,"Supplementary_Current_Capital","BTCC_BP6_USD",5.491e+09,-1.774e+09,-3.477e+09,-6.395e+09,-4.086e+09,5.264e+09
1464,5972,"Ukraine",926,"Transport_Services_Credit","BXSTR_BP6_USD",5.322e+09,5.348e+09,5.922e+09,5.949e+09,6.253e+09,5.089e+09
1465,5973,"Ukraine",926,"Transport_Services_Debit","BMSTR_BP6_USD",1.947e+09,1.934e+09,2.109e+09,2.237e+09,2.516e+09,1.92e+09
1466,5978,"Ukraine",926,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",6007643399,2369861797,2673039450,2163465908,4387212573,2964662137
1467,5982,"Ukraine",926,"Current_Account_Credit","BXGS_BP6_USD",4.7862e+10,4.6008e+10,5.3944e+10,5.9177e+10,6.3556e+10,6.0707e+10
1468,5986,"United Kingdom",112,"Current_Account_Credit","BXGS_BP6_USD",8.10891e+11,7.73865e+11,8.2436e+11,8.99006e+11,8.93142e+11,7.91733e+11
1469,5991,"United Kingdom",112,"Transport_Services_Debit","BMSTR_BP6_USD",33217923520,30056114361,29811695719,33521819749,33630455720,18526779892
1470,5992,"United Kingdom",112,"Current_Account_Debit","BMGS_BP6_USD",8.5951e+11,8.26569e+11,8.63304e+11,9.42889e+11,9.39349e+11,7.83438e+11
1471,5995,"United Kingdom",112,"Transport_Services_Credit","BXSTR_BP6_USD",36446470965,33266200340,33551447834,35371162713,37271646874,25036627486
